ApartmentName,URL,Beds,Baths,Cost,SquareFeet,Library,Fitness Center,Distance,Location
Aspen Heights Apartments,https://aggiesearch.tamu.edu/housing/property/aspen-heights/t1e189b,5,5.5,$619 / Bedroom,"2,294 - 2,354",0,0,2,South
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,2,2,"$1,175 - $1,225",955,0,1,3.9,East
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,2,2,"$1,215",955,0,1,3.9,East
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,1,1,"$1,025 - $1,065",800,0,1,3.9,East
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,1,1,"$1,045",800,0,1,3.9,East
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,1,1,$960 - $980,692,0,1,3.9,East
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,1,1,"$980 - $1,020",736,0,1,3.9,East
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,1,1,"$1,045 - $1,085",806,0,1,3.9,East
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,3,3,"$1,480 - $1,550","1,431",0,1,3.9,East
2x 2.5 Condo (Shared Space),https://aggiesearch.tamu.edu/housing/property/2x-2-5-condo/ocpkbj0yx9,2,2.5,$650 / Bedroom,"1,200",0,0,1.2,South
Holleman Oaks Apartments,https://aggiesearch.tamu.edu/housing/property/holleman-oaks/rvs3ts3,2,2,$650,894,0,0,1,South
3bed 2 bath horse property close to A&M Rental (Sublet),https://aggiesearch.tamu.edu/housing/property/3bed-2-bath-horse-property-close-to-a-and-m/ocpv5gdsng,1,2,$600,"1,448",0,0,5.7,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z35,Studio,1,$579 - $629,480,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z36,1,1,$649 - $699,600,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z37,2,2,$799 - $849,936,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z38,1,1,$699,600,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z39,Studio,1,$629,480,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z40,2,2,$799,936,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z41,Studio,1,$579,480,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z42,Studio,1,$589,480,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z43,Studio,1,$629,480,0,1,0.4,South
Park West Tower Apartments (Shared Space),https://aggiesearch.tamu.edu/housing/property/park-west-tower/ocplj29zbg,1,1,$725 / Bedroom,714,0,1,1.1,South
31 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,$799 - $809,955 - 970,0,0,1.1,East
32 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,1.5,$809 - $819,860 - 880,0,0,1.1,East
33 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,$799,990,0,0,1.1,East
34 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,$830 - $840,"1,040",0,0,1.1,East
35 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,$839,980,0,0,1.1,East
36 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,$860 - $870,"1,045",0,0,1.1,East
37 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,$860 - $870,"1,090",0,0,1.1,East
38 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,$870,"1,065",0,0,1.1,East
39 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,$895,900,0,0,1.1,East
40 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,$900 - $910,"1,100",0,0,1.1,East
41 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,3,2,"$1,050","1,290",0,0,1.1,East
College Main Apartments,https://aggiesearch.tamu.edu/housing/property/college-main-apartments/vgwl2be,1,1,$599 - $809,640,0,0,0.8,Central
College Main Apartments,https://aggiesearch.tamu.edu/housing/property/college-main-apartments/vgwl2be,2,1,$699 - $809,830,0,0,0.8,Central
College Main Apartments,https://aggiesearch.tamu.edu/housing/property/college-main-apartments/vgwl2be,2,1.5,$699 - $929,880,0,0,0.8,Central
College Main Apartments,https://aggiesearch.tamu.edu/housing/property/college-main-apartments/vgwl2be,2,1.5,$739 - $909,997,0,0,0.8,Central
College Main Apartments,https://aggiesearch.tamu.edu/housing/property/college-main-apartments/vgwl2be,2,1.5,$699 - $799,830,0,0,0.8,Central
Arbor Square Apartments,https://aggiesearch.tamu.edu/housing/property/arbor-square-apartments/d54501j,1,1,$639,616,0,1,1.4,South
Arbor Square Apartments,https://aggiesearch.tamu.edu/housing/property/arbor-square-apartments/d54501j,2,2,$739,880,0,1,1.4,South
Parkway Circle Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-circle-apartments/41lmm7k,2,2,$779,977,0,1,2.4,South
Parkway Circle Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-circle-apartments/41lmm7k,2,2,$779 - $809,977,0,1,2.4,South
Parkway Circle Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-circle-apartments/41lmm7k,2,2,$779,977,0,1,2.4,South
Parkway Circle Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-circle-apartments/41lmm7k,2,2,$809,977,0,1,2.4,South
Parkway Circle Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-circle-apartments/41lmm7k,2,2,$809,977,0,1,2.4,South
Parkway Circle Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-circle-apartments/41lmm7k,2,2,$809,977,0,1,2.4,South
Parkway Circle Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-circle-apartments/41lmm7k,2,2,$779,977,0,1,2.4,South
Parkway Circle Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-circle-apartments/41lmm7k,2,2,$809,977,0,1,2.4,South
Parkway Circle Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-circle-apartments/41lmm7k,2,2,$809,977,0,1,2.4,South
Parkway Circle Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-circle-apartments/41lmm7k,2,2,$779,977,0,1,2.4,South
town home near campus Townhome (Shared Space),https://aggiesearch.tamu.edu/housing/property/town-home-near-campus/ocp0h2l3l3,3,3.5,$650 / Bedroom,,0,0,3,South
Parkway Place Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-place/hzsf5n0,2,2,$699 / Bedroom,"1,020",0,1,1.2,South
Parkway Place Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-place/hzsf5n1,4,4,$549 / Bedroom,"1,473",0,1,1.2,South
Parkway Place Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-place/hzsf5n2,4,4,$549 / Bedroom,"1,473",0,1,1.2,South
Parkway Place Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-place/hzsf5n3,4,4,$644 - $649 / Bedroom,"1,865",0,1,1.2,South
Parkway Place Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-place/hzsf5n4,4,4,$549 / Bedroom,"1,473",0,1,1.2,South
Parkway Place Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-place/hzsf5n5,4,4,$649 / Bedroom,"1,865",0,1,1.2,South
Parkway Place Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-place/hzsf5n6,4,4,$649 / Bedroom,"1,865",0,1,1.2,South
Parkway Place Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-place/hzsf5n7,1,1,$979 / Bedroom,604,0,1,1.2,South
Parkway Place Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-place/hzsf5n8,2,2,$599 / Bedroom,766,0,1,1.2,South
Parkway Place Apartments,https://aggiesearch.tamu.edu/housing/property/parkway-place/hzsf5n9,4,4,$570 / Bedroom,"1,538",0,1,1.2,South
Redstone Apartments,https://aggiesearch.tamu.edu/housing/property/redstone-apartments/t1g1t88,2,1,$649 - $719,803,0,1,1.2,South
The Ridge Apartments,https://aggiesearch.tamu.edu/housing/property/the-ridge/w8bpt5j,1,1,"$864 - $1,670",536,0,1,1.5,South
The Ridge Apartments,https://aggiesearch.tamu.edu/housing/property/the-ridge/w8bpt5j,1,1,"$894 - $1,710",624,0,1,1.5,South
The Ridge Apartments,https://aggiesearch.tamu.edu/housing/property/the-ridge/w8bpt5j,1,1,"$914 - $1,770",784,0,1,1.5,South
The Ridge Apartments,https://aggiesearch.tamu.edu/housing/property/the-ridge/w8bpt5j,2,1,"$999 - $1,960",865,0,1,1.5,South
The Ridge Apartments,https://aggiesearch.tamu.edu/housing/property/the-ridge/w8bpt5j,2,2,"$1,049 - $2,060",924,0,1,1.5,South
The Ridge Apartments,https://aggiesearch.tamu.edu/housing/property/the-ridge/w8bpt5j,2,2,"$1,119 - $2,180","1,063",0,1,1.5,South
The Ridge Apartments,https://aggiesearch.tamu.edu/housing/property/the-ridge/w8bpt5j,3,2,"$1,278 - $2,598","1,207",0,1,1.5,South
Z Islander- College Station Apartments,https://aggiesearch.tamu.edu/housing/property/z-islander-college-station/s0pwgc7,Studio,1,$865,615,0,1,0.7,Central
Z Islander- College Station Apartments,https://aggiesearch.tamu.edu/housing/property/z-islander-college-station/s0pwgc7,1,1,$925,820,0,1,0.7,Central
Z Islander- College Station Apartments,https://aggiesearch.tamu.edu/housing/property/z-islander-college-station/s0pwgc7,2,2,$560 / Bedroom,"1,135",0,1,0.7,Central
Z Islander- College Station Apartments,https://aggiesearch.tamu.edu/housing/property/z-islander-college-station/s0pwgc7,2,2.5,$580 / Bedroom,"1,205",0,1,0.7,Central
Z Islander- College Station Apartments,https://aggiesearch.tamu.edu/housing/property/z-islander-college-station/s0pwgc7,3,3,$535 / Bedroom,"1,550",0,1,0.7,Central
Z Islander- College Station Apartments,https://aggiesearch.tamu.edu/housing/property/z-islander-college-station/s0pwgc7,4,4,$515 / Bedroom,"1,900",0,1,0.7,Central
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,3,3,$600 - $635 / Bedroom,"1,396",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,3,3,$600 - $650 / Bedroom,"1,400",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,3,3,$605 - $880 / Bedroom,"1,395",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,3,3.5,$650 - $700 / Bedroom,"1,500",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,4,4,$550 - $625 / Bedroom,"1,772",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,4,4.5,$575 - $630 / Bedroom,"2,333",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,4,4.5,$575 - $630 / Bedroom,"2,333",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,4,4,$580 - $655 / Bedroom,"1,915",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,4,4.5,$590 - $630 / Bedroom,"2,333",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,4,4.5,$615 / Bedroom,"2,000",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,4,4,$619 - $654 / Bedroom,"1,873",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,5,5.5,$535 - $600 / Bedroom,"1,873",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,5,5,$540 - $580 / Bedroom,"2,166",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,5,5,$550 - $620 / Bedroom,"2,089",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,5,5.5,$650 / Bedroom,"2,363",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,6,6,$520 - $605 / Bedroom,"2,476",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,2,2.5,$800 - $850 / Bedroom,"1,400",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,4,4,$550 - $600 / Bedroom,"2,000",0,1,1.5,South
The Retreat at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-retreat-at-college-station/vlelxvg,5,5,$605 / Bedroom,"2,280",0,1,1.5,South
Casa Del Sol Apartments,https://aggiesearch.tamu.edu/housing/property/casa-del-sol-apartments/fjkkder,1,1,$719,620,0,0,0.5,Central
Casa Del Sol Apartments,https://aggiesearch.tamu.edu/housing/property/casa-del-sol-apartments/fjkkder,2,1,$825,820,0,0,0.5,Central
Lincoln Avenue House Rental (Shared Space),https://aggiesearch.tamu.edu/housing/property/lincoln-avenue-house/ocpb0pj4zb,1,2,$600 / Bedroom,"1,300",0,1,1.2,East
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,1,1,"$1,025 / Bedroom",467 - 475,0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,1,1,"$1,030 / Bedroom",477 - 521,0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,1,1,"$1,290 / Bedroom",560,0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,1,1,"$1,290 / Bedroom",622,0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,2,2,$850 / Bedroom,781,0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,2,2,$865 / Bedroom,850,0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,2,2,$870 / Bedroom,"1,090",0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,3,3,$770 / Bedroom,"1,084",0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,4,4,$685 / Bedroom,"1,769",0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,4,4,$695 / Bedroom,"1,340",0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,4,4,$695 / Bedroom,"1,575",0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,4,4,$700 / Bedroom,1456 - 1471,0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,4,4,$705 / Bedroom,"1,386",0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,4,4,$730 / Bedroom,"1,603",0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,4,4,$750 / Bedroom,"1,543",0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,5,3,$610 / Bedroom,"1,564",0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,5,5,$655 / Bedroom,"1,645",0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,5,5,$680 / Bedroom,"1,630",0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,5,5,$700 / Bedroom,"1,921",0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,5,5,$705 / Bedroom,1912 - 1923,0,1,0.3,Central
The Standard at College Station Apartments,https://aggiesearch.tamu.edu/housing/property/the-standard-at-college-station/sdxge25,6,6,$625 / Bedroom,"2,032",0,1,0.3,Central
Privately Owned Woodlands Condo - 2 Rooms Available (Shared Space),https://aggiesearch.tamu.edu/housing/property/privately-owned-woodlands-condo-2-rooms-available/ocpvwvqbdd,3,3,$580 / Bedroom,,0,1,2.5,South
Campus Crossings on Marion Pugh Apartments,https://aggiesearch.tamu.edu/housing/property/campus-crossings-on-marion-pugh/vj5wh9e,1,1,$750 / Bedroom,490,0,1,1.7,South
Campus Crossings on Marion Pugh Apartments,https://aggiesearch.tamu.edu/housing/property/campus-crossings-on-marion-pugh/vj5wh9e,1,1,$865 / Bedroom,694,0,1,1.7,South
Campus Crossings on Marion Pugh Apartments,https://aggiesearch.tamu.edu/housing/property/campus-crossings-on-marion-pugh/vj5wh9e,2,2,$575 / Bedroom,930,0,1,1.7,South
Pronghorn loop property for lease Rental (Shared Space),https://aggiesearch.tamu.edu/housing/property/pronghorn-loop-property-for-lease/ocpfdwzj9r,1,2.5,"$1,900 - $2,100","1,576",0,0,3.2,South
Knightsgate Apartments,https://aggiesearch.tamu.edu/housing/property/knightsgate-apartments/kwh5cgb,1,1,$990,800,0,1,0.7,South
Knightsgate Apartments,https://aggiesearch.tamu.edu/housing/property/knightsgate-apartments/kwh5cgb,2,2,"$1,150","1,000",0,1,0.7,South
Knightsgate Apartments,https://aggiesearch.tamu.edu/housing/property/knightsgate-apartments/kwh5cgb,3,3,"$1,350","1,225",0,1,0.7,South
Camber Villas Apartments (Shared Space),https://aggiesearch.tamu.edu/housing/property/camber-villas/ocpwh4j5jl,1,2,$639 - $750 / Bedroom,936,0,0,2.9,North
Tower Park Apartments,https://aggiesearch.tamu.edu/housing/property/tower-park-apartments/wlxnyvh,1,1,$790 - $800,657,0,1,0.8,South
Tower Park Apartments,https://aggiesearch.tamu.edu/housing/property/tower-park-apartments/wlxnyvh,2,2,"$999 - $1,009",997,0,1,0.8,South
Tower Park Apartments,https://aggiesearch.tamu.edu/housing/property/tower-park-apartments/wlxnyvh,2,1.5,$899 - $909,797,0,1,0.8,South
Tower Park Apartments,https://aggiesearch.tamu.edu/housing/property/tower-park-apartments/wlxnyvh,1,1,$765 - $775,576,0,1,0.8,South
Tower Park Apartments,https://aggiesearch.tamu.edu/housing/property/tower-park-apartments/wlxnyvh,3,2,"$1,200 - $1,210","1,200",0,1,0.8,South
Tower Park Apartments,https://aggiesearch.tamu.edu/housing/property/tower-park-apartments/wlxnyvh,4,2,"$1,860","2,000",0,1,0.8,South
River Ridge Townhomes on Spring Loop,https://aggiesearch.tamu.edu/housing/property/river-ridge-townhomes-on-spring-loop/ocpdtmsxsl,1,2.5,$600 / Bedroom,"1,200",0,1,1.9,East
Cedar Creek Apartments,https://aggiesearch.tamu.edu/housing/property/cedar-creek-apartments/lwtwv2e,2,1.5,$753 - $955,962,0,1,1.8,East
Cedar Creek Apartments,https://aggiesearch.tamu.edu/housing/property/cedar-creek-apartments/lwtwv2e,2,1.5,"$753 - $1,095","1,027",0,1,1.8,East
Cedar Creek Apartments,https://aggiesearch.tamu.edu/housing/property/cedar-creek-apartments/lwtwv2e,2,1.5,"$984 - $1,184","1,083",0,1,1.8,East
Cedar Creek Apartments,https://aggiesearch.tamu.edu/housing/property/cedar-creek-apartments/lwtwv2e,2,2,"$1,145 - $1,315","1,083",0,1,1.8,East
Cedar Creek Apartments,https://aggiesearch.tamu.edu/housing/property/cedar-creek-apartments/lwtwv2e,2,2,"$1,215 - $1,315","1,083",0,1,1.8,East
Cedar Creek Apartments,https://aggiesearch.tamu.edu/housing/property/cedar-creek-apartments/lwtwv2e,2,1.5,$984,"1,027",0,1,1.8,East
Cedar Creek Apartments,https://aggiesearch.tamu.edu/housing/property/cedar-creek-apartments/lwtwv2e,2,2,"$1,315","1,083",0,1,1.8,East
Furnished 3/2 Townhome Across from Campus Golf Course,https://aggiesearch.tamu.edu/housing/property/furnished-3-2-townhome-across-from-campus-golf-course/ocpv18hjve,3,2,"$1,850","1,350",0,0,0.6,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$949 / Bedroom,588,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$949 / Bedroom,588,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$949 / Bedroom,588,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$949 / Bedroom,588,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$949 / Bedroom,588,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$949 / Bedroom,588,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$949 / Bedroom,588,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$949 / Bedroom,588,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$949 / Bedroom,588,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$949 / Bedroom,588,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$949 / Bedroom,588,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$949 / Bedroom,588,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$949 / Bedroom,588,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$959 / Bedroom,646,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$959 / Bedroom,646,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$959 / Bedroom,646,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$959 / Bedroom,646,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$959 / Bedroom,646,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$959 / Bedroom,646,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$959 / Bedroom,646,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$959 / Bedroom,646,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$959 / Bedroom,646,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$959 / Bedroom,646,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,1,1,$959 / Bedroom,646,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$569 / Bedroom,766,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$569 / Bedroom,766,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$569 / Bedroom,766,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$569 / Bedroom,766,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$569 / Bedroom,766,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$569 / Bedroom,766,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$639 / Bedroom,877,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$639 / Bedroom,877,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$639 / Bedroom,877,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$639 / Bedroom,877,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$639 / Bedroom,877,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$639 / Bedroom,877,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$639 / Bedroom,877,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$639 / Bedroom,877,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$639 / Bedroom,877,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,2,2,$639 / Bedroom,877,0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,4,4,$479 / Bedroom,"1,282",0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,4,4,$479 / Bedroom,"1,282",0,1,1,South
2818 Apartments,https://aggiesearch.tamu.edu/housing/property/2818-apartments/1pd96b6,4,4,$479 / Bedroom,"1,282",0,1,1,South
