ApartmentName,URL,Beds,Baths,Cost,SquareFeet,Library,Fitness Center,Distance,Location
Callaway Villas Apartments,https://aggiesearch.tamu.edu/housing/property/callaway-villas/ocpshbrhg5,4,2.5,1976,2170,0,1,1.6,South
Callaway Villas Apartments,https://aggiesearch.tamu.edu/housing/property/callaway-villas/ocpshbrhg5,4,4,2176,1542,0,1,1.6,South
Callaway Villas Apartments,https://aggiesearch.tamu.edu/housing/property/callaway-villas/ocpshbrhg5,4,4,2236,1542,0,1,1.6,South
Furnished 3/2 Townhome Across from Campus Golf Course,https://aggiesearch.tamu.edu/housing/property/furnished-3-2-townhome-across-from-campus-golf-course/ocpv18hjve,3,2,1850,1350,0,0,0.6,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,4,4,2960,1361,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,4,4,3060,1435,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,1,1,1049,455,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,1,1,1110,467,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,1,1,1125,467,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,1,1,1165,615,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,2,2,1570,905,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,2,2,1580,714,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,2,2,1690,714,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,3,3,2130,1170,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,3,3,2175,1105,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,3,3,2175,1105,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,3,3,2205,1178,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,4,2,2140,1191,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,4,2,2320,1191,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,4,2,2340,1316,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,4,2,2460,1316,0,1,1.2,South
Park West Apartments,https://aggiesearch.tamu.edu/housing/property/park-west/6b6fkqs,4,4,2860,1435,0,1,1.2,South
Wolf Run Condos,https://aggiesearch.tamu.edu/housing/property/wolf-run-condos/ocp7r115pz,2,2,1100,1100,0,0,0.7,Central
PRE LEASE for fall Male roommate needed for 4/4 UNIVERSITY PLACE CONDO (Shared Space),https://aggiesearch.tamu.edu/housing/property/pre-lease-for-fall-male-roommate-needed-for-4-4-university-place-condo/ocpjemrkq4,4,4,1400,1236,0,0,2.6,South
Steeple Chase near Welborne HEB Rental (Shared Space),https://aggiesearch.tamu.edu/housing/property/steeple-chase-near-welborne-heb/ocpgx669dz,1,2,575,1300,0,0,3.1,South
Apartment The Tradition - 2Bx2B - sublet 1 or 2 bedroom (Sublet / Shared Space),https://aggiesearch.tamu.edu/housing/property/apartment-the-tradition-2bx2b-sublet-1-or-2-bedroom/ocpr41k8r3,2,2,1220,1008,0,1,0.3,Central
The Tradition Apartments (Sublet / Shared Space),https://aggiesearch.tamu.edu/housing/property/the-tradition/ocpqtrl0dz,1,1,595,538,0,1,0.3,Central
Cherry Street Apartments at Northgate,https://aggiesearch.tamu.edu/housing/property/cherry-street-apartments-at-northgate/d7ms87l,2,2,1398,818,0,1,0.4,Central
"Condo located near A&M campus, shopping, restaurants and bars (Shared Space)",https://aggiesearch.tamu.edu/housing/property/condo-located-near-a-and-m-campus-shopping-restaurants-and-bars/ocpmml37vh,1,2.5,575,1200,0,0,1.2,South
Aggie Station Apartments,https://aggiesearch.tamu.edu/housing/property/aggie-station-apartments/ocp7rzt1bw,2,2,1258,1008,0,1,0.8,Central
Aggie Station Apartments,https://aggiesearch.tamu.edu/housing/property/aggie-station-apartments/ocp7rzt1bw,3,3,1662,1215,0,1,0.8,Central
Aggie Station Apartments,https://aggiesearch.tamu.edu/housing/property/aggie-station-apartments/ocp7rzt1bw,4,4,2136,1546,0,1,0.8,Central
Steeplechase neighborhood Rental (Shared Space),https://aggiesearch.tamu.edu/housing/property/steeplechase-neighborhood/ocpc8nbdsd,1,2,600,1368,0,0,3,South
Stanford Rental (Shared Space),https://aggiesearch.tamu.edu/housing/property/stanford/ocpl46c12g,2,1.5,825,850,0,0,1.4,South
Wild Plum House Rental (Shared Space),https://aggiesearch.tamu.edu/housing/property/wild-plum-house/ocplq69r2d,4,4,1700,1542,0,0,4.1,South
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,1102,593,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,1039,593,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,1122,664,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,1059,664,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,1384,887,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,1258,887,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,1398,976,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,1398,976,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,1524,936,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,1398,936,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,3,3,2046,1313,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,3,3,1857,1313,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,2448,1524,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,2196,1524,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,2528,1709,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,2276,1709,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,1039,593,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,1164,593,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,1059,664,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,1,1,1184,664,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,1258,887,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,1508,887,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,1398,976,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,1398,976,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,1398,936,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,2,2,1648,936,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,3,3,1857,1313,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,3,3,2232,1313,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,2196,1524,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,2696,1524,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,2276,1709,0,1,2.9,North
Camber Villas Apartments,https://aggiesearch.tamu.edu/housing/property/camber-villas/yhv4jyv,4,4,2776,1709,0,1,2.9,North
University Terrace Apartments (Shared Space),https://aggiesearch.tamu.edu/housing/property/university-terrace-apartments/ocp9p5hqs6,1,1.5,410,1350,0,0,0.2,South
Aspen Heights Townhome,https://aggiesearch.tamu.edu/housing/property/aspen-heights/ocpq6v1ncx,5,5.5,3095,2187,0,1,2,South
100 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,1788,1019,0,1,0.4,Central
100 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,1949,1068,0,1,0.4,Central
102 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,1851,1084,0,1,0.4,Central
103 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,1851,1084,0,1,0.4,Central
104 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,1876,1084,0,1,0.4,Central
105 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,1951,1084,0,1,0.4,Central
106 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,2046,1052,0,1,0.4,Central
107 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,1,1,1279,696,0,1,0.4,Central
108 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,1,1,1279,696,0,1,0.4,Central
109 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,1,1,1401,751,0,1,0.4,Central
110 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,1,1,1422,759,0,1,0.4,Central
111 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,1951,1084,0,1,0.4,Central
112 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,1,1,1379,742,0,1,0.4,Central
113 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,1876,1084,0,1,0.4,Central
114 Park Apartments,https://aggiesearch.tamu.edu/housing/property/100-park/9dw99d7,2,2,1951,1084,0,1,0.4,Central
"House in Edgewater Subdivision, Bryan, very close to campus, restaurants, shopping centers, etc. Rental (Shared Space)",https://aggiesearch.tamu.edu/housing/property/house-in-edgewater-subdivision-bryan-very-close-to-campus-restaurants-shopping-centers-etc/ocp40re44k,3,2,2250,1500,0,0,2.5,West
Gateway At College Station Apartments,https://aggiesearch.tamu.edu/housing/property/gateway-at-college-station/wjzwqth,1,1,975,573,0,1,1.6,South
Gateway At College Station Apartments,https://aggiesearch.tamu.edu/housing/property/gateway-at-college-station/wjzwqth,4,2,1580,1279,0,1,1.6,South
Berkeley House Apartments,https://aggiesearch.tamu.edu/housing/property/berkeley-house/pjgd7st,4,4,2436,1365,0,1,1.7,South
Berkeley House Apartments,https://aggiesearch.tamu.edu/housing/property/berkeley-house/pjgd7st,4,4,2436,1545,0,1,1.7,South
Berkeley House Apartments,https://aggiesearch.tamu.edu/housing/property/berkeley-house/pjgd7st,4,4,2556,1460,0,1,1.7,South
Berkeley House Apartments,https://aggiesearch.tamu.edu/housing/property/berkeley-house/pjgd7st,4,4,2700,1565,0,1,1.7,South
Berkeley House Apartments,https://aggiesearch.tamu.edu/housing/property/berkeley-house/pjgd7st,3,3,2067,1250,0,1,1.7,South
Berkeley House Apartments,https://aggiesearch.tamu.edu/housing/property/berkeley-house/pjgd7st,4,4,2420,1340,0,1,1.7,South
Berkeley House Apartments,https://aggiesearch.tamu.edu/housing/property/berkeley-house/pjgd7st,4,4,2436,1415,0,1,1.7,South
21 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,1,1,879,618,0,1,3.7,East
22 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,1,1,913,669,0,1,3.7,East
23 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,1,1,930,768,0,1,3.7,East
24 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,1,1,981,800,0,1,3.7,East
25 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,1,1,1092,785,0,1,3.7,East
26 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,1,1,1187,980,0,1,3.7,East
27 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,2,1,1081,955,0,1,3.7,East
28 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,2,2,1185,1094,0,1,3.7,East
29 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,2,2,1293,1181,0,1,3.7,East
30 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,2,2,1354,1125,0,1,3.7,East
31 Gramercy Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,2,2,1375,1213,0,1,3.7,East
100 Park Apartments,https://aggiesearch.tamu.edu/housing/property/21-gramercy-park/4fyh7sj,3,2.5,1698,1518,0,1,3.7,East
"2 Bedroom Townhouse, modern, close to campus, 1 roommate (Shared Space)",https://aggiesearch.tamu.edu/housing/property/2-bedroom-townhouse-modern-close-to-campus-1-roommate/ocpld08fzg,2,2,1240,1485,0,0,0.3,South
Three bedroom at Wolf Run looking for 1 additional roommate Rental (Sublet),https://aggiesearch.tamu.edu/housing/property/three-bedroom-at-wolf-run-looking-for-1-additional-roommate/ocpzlygqmz,1,2,800,1356,0,0,0.6,South
Aspire apartments | 4x4 (Sublet / Shared Space),https://aggiesearch.tamu.edu/housing/property/aspire-apartments-4x4/ocp486mxrj,4,4,3516,1320,0,1,0.2,Central
Woodlands of College Station Apartments,https://aggiesearch.tamu.edu/housing/property/woodlands-of-college-station/e066yqn,2,2,1358,1033,0,1,2.5,South
Woodlands of College Station Apartments,https://aggiesearch.tamu.edu/housing/property/woodlands-of-college-station/e066yqn,2,2.5,1418,1120,0,1,2.5,South
Woodlands of College Station Apartments,https://aggiesearch.tamu.edu/housing/property/woodlands-of-college-station/e066yqn,3,3,1746,1362,0,1,2.5,South
Woodlands of College Station Apartments,https://aggiesearch.tamu.edu/housing/property/woodlands-of-college-station/e066yqn,4,4,2156,1621,0,1,2.5,South
Woodlands of College Station Apartments,https://aggiesearch.tamu.edu/housing/property/woodlands-of-college-station/e066yqn,2,2.5,1378,1128,0,1,2.5,South
Woodlands of College Station Apartments,https://aggiesearch.tamu.edu/housing/property/woodlands-of-college-station/e066yqn,2,2,1398,1120,0,1,2.5,South
Woodlands of College Station Apartments,https://aggiesearch.tamu.edu/housing/property/woodlands-of-college-station/e066yqn,3,3,1767,1369,0,1,2.5,South
"Southwest Parkway Condo, 1 mile from campus (Shared Space)",https://aggiesearch.tamu.edu/housing/property/southwest-parkway-condo-1-mile-from-campus/ocpljdszpg,3,3,1575,1296,0,0,2.6,South
The Junction Rental (Sublet),https://aggiesearch.tamu.edu/housing/property/the-junction/ocpxk2jjxp,1,1,590,628,0,1,1.5,South
4/2.25 Furnished Townhouse Across from Campus; Pool & HOA Amenities; No Utility SignUps; Flex Lease (Shared Space),https://aggiesearch.tamu.edu/housing/property/4-2-25-furnished-townhouse-across-from-campus-pool-and-hoa-amenities-no-utility-signups-flex-lease/ocpm3svxgj,4,2.5,2400,2170,0,0,0.6,South
Spacious newly renovated 920 s.f. 2 bedroom 1.5 bath on TAMU shuttle route for $820 Apartments (Shared Space),https://aggiesearch.tamu.edu/housing/property/spacious-newly-renovated-920-s-f-2-bedroom-1-5-bath-on-tamu-shuttle-route-for-820/ocpxjtvnxp,2,1.5,820,920,0,0,2.9,South
Domain at Northgate Apartments,https://aggiesearch.tamu.edu/housing/property/domain-at-northgate/tbv0cbb,3,3,2304,1144,0,1,0.2,Central
Domain at Northgate Apartments,https://aggiesearch.tamu.edu/housing/property/domain-at-northgate/tbv0cbb,2,2,1890,928,0,1,0.2,Central
Domain at Northgate Apartments,https://aggiesearch.tamu.edu/housing/property/domain-at-northgate/tbv0cbb,2,2,1998,972,0,1,0.2,Central
Domain at Northgate Apartments,https://aggiesearch.tamu.edu/housing/property/domain-at-northgate/tbv0cbb,2,2,2024,1170,0,1,0.2,Central
Domain at Northgate Apartments,https://aggiesearch.tamu.edu/housing/property/domain-at-northgate/tbv0cbb,3,3,2445,1272,0,1,0.2,Central
Domain at Northgate Apartments,https://aggiesearch.tamu.edu/housing/property/domain-at-northgate/tbv0cbb,4,4,2640,1378,0,1,0.2,Central
Domain at Northgate Apartments,https://aggiesearch.tamu.edu/housing/property/domain-at-northgate/tbv0cbb,4,4,2980,1722,0,1,0.2,Central
Domain at Northgate Apartments,https://aggiesearch.tamu.edu/housing/property/domain-at-northgate/tbv0cbb,4,4,3096,1876,0,1,0.2,Central
Domain at Northgate Apartments,https://aggiesearch.tamu.edu/housing/property/domain-at-northgate/tbv0cbb,4,4,3196,1706,0,1,0.2,Central
Domain at Northgate Apartments,https://aggiesearch.tamu.edu/housing/property/domain-at-northgate/tbv0cbb,1,1,1299,576,0,1,0.2,Central
Domain at Northgate Apartments,https://aggiesearch.tamu.edu/housing/property/domain-at-northgate/tbv0cbb,1,1,1375,667,0,1,0.2,Central
Barracks townhome,https://aggiesearch.tamu.edu/housing/property/barracks-townhome/ocpldwq77d,1,1,575,550,0,0,3.5,South
The Arbors at Wolf Pen Creek Apartments,https://aggiesearch.tamu.edu/housing/property/the-arbors-at-wolf-pen-creek-apartments/e3b4kxm,2,2,1199,862,0,1,0.9,South
The Arbors at Wolf Pen Creek Apartments,https://aggiesearch.tamu.edu/housing/property/the-arbors-at-wolf-pen-creek-apartments/e3b4kxm,2,2,1199,862,0,1,0.9,South
The Arbors at Wolf Pen Creek Apartments,https://aggiesearch.tamu.edu/housing/property/the-arbors-at-wolf-pen-creek-apartments/e3b4kxm,1,1,1014,632,0,1,0.9,South
The Arbors at Wolf Pen Creek Apartments,https://aggiesearch.tamu.edu/housing/property/the-arbors-at-wolf-pen-creek-apartments/e3b4kxm,2,2,1244,884,0,1,0.9,South
The Arbors at Wolf Pen Creek Apartments,https://aggiesearch.tamu.edu/housing/property/the-arbors-at-wolf-pen-creek-apartments/e3b4kxm,3,2,1444,1021,0,1,0.9,South
University Trails College Station Apartments,https://aggiesearch.tamu.edu/housing/property/university-trails-college-station/vgxhx0e,3,3,1587,1120,0,1,0.7,South
University Trails College Station Apartments,https://aggiesearch.tamu.edu/housing/property/university-trails-college-station/vgxhx0e,4,4,1956,1399,0,1,0.7,South
University Trails College Station Apartments,https://aggiesearch.tamu.edu/housing/property/university-trails-college-station/vgxhx0e,4,4,2036,1450,0,1,0.7,South
University Trails College Station Apartments,https://aggiesearch.tamu.edu/housing/property/university-trails-college-station/vgxhx0e,1,1,949,630,0,1,0.7,South
University Trails College Station Apartments,https://aggiesearch.tamu.edu/housing/property/university-trails-college-station/vgxhx0e,2,2,1178,885,0,1,0.7,South
University Trails College Station Apartments,https://aggiesearch.tamu.edu/housing/property/university-trails-college-station/vgxhx0e,3,3,1617,1211,0,1,0.7,South
"University Place Condos $475 includes all utilities, cable and wifi. 4bd, 4ba, 2 rooms available",https://aggiesearch.tamu.edu/housing/property/university-place-condos-475-includes-all-utilities-cable-and-wifi-4bd-4ba-2-rooms-available/ocpjd1yse5,4,4,1900,1100,0,0,2.4,South
"Townhouse near campus 3 BR 1 1/2 BA, 1152 sqf with backyard, carport , on TAMU bus route (Shared Space)",https://aggiesearch.tamu.edu/housing/property/townhouse-near-campus-3-br-1-1-2-ba-1152-sqf-with-backyard-carport-on-tamu-bus-route/ocp0f22jk2,3,1.5,985,1152,0,0,2.1,South
The Barracks Condo (Sublet / Shared Space),https://aggiesearch.tamu.edu/housing/property/the-barracks/ocp7bee7gy,1,1,615,628,0,0,3.4,South
Westfield Village House Rental (Shared Space),https://aggiesearch.tamu.edu/housing/property/westfield-village-house/ocpvttv0fg,1,2,425,1368,0,0,5.7,South
Country Place Apartments,https://aggiesearch.tamu.edu/housing/property/country-place/gbq9stx,1,1,590,468,0,1,0.6,Central
Country Place Apartments,https://aggiesearch.tamu.edu/housing/property/country-place/gbq9stx,1,1,640,531,0,1,0.6,Central
Country Place Apartments,https://aggiesearch.tamu.edu/housing/property/country-place/gbq9stx,1,1,685,612,0,1,0.6,Central
Country Place Apartments,https://aggiesearch.tamu.edu/housing/property/country-place/gbq9stx,1,1,698,652,0,1,0.6,Central
Country Place Apartments,https://aggiesearch.tamu.edu/housing/property/country-place/gbq9stx,2,1,803,749,0,1,0.6,Central
Country Place Apartments,https://aggiesearch.tamu.edu/housing/property/country-place/gbq9stx,2,1.5,840,810,0,1,0.6,Central
**$350.00 mo.** 1 room available in 4 Bedroom 4 Bath Condo (Shared Space),https://aggiesearch.tamu.edu/housing/property/350-00-mo-1-room-available-in-4-bedroom-4-bath-condo/ocp03jlxn1,1,1,350,628,0,0,2.4,South
Sweet Home Carter Creek Townhomes,https://aggiesearch.tamu.edu/housing/property/sweet-home-carter-creek-townhomes/ocpk5mf87b,1,1,550,733,0,0,1.1,East
The Hudson Apartments,https://aggiesearch.tamu.edu/housing/property/the-hudson/vqxt46e,3,3,2457,1254,0,1,0.6,Central
The Hudson Apartments,https://aggiesearch.tamu.edu/housing/property/the-hudson/vqxt46e,4,4,2796,1386,0,1,0.6,Central
The vintage in College Station. Estimated rent $400 Apartments (Shared Space),https://aggiesearch.tamu.edu/housing/property/the-vintage-in-college-station-estimated-rent-400/ocpfchct1v,2,2,659,948,0,0,2.1,South
"2 roommates needed for a 3 bed, 3.5 bath, 1492 sq. ft. 2-story townhome (Shared Space)",https://aggiesearch.tamu.edu/housing/property/2-roommates-needed-for-a-3-bed-3-5-bath-1492-sq-ft-2-story-townhome/ocpx7nnm2n,2,3.5,950,1492,0,1,2.2,East
Aspen Heights Apartments,https://aggiesearch.tamu.edu/housing/property/aspen-heights/t1e189b,2,2.5,1558,1486,0,0,2,South
Aspen Heights Apartments,https://aggiesearch.tamu.edu/housing/property/aspen-heights/t1e189b,3,3.5,2067,1851,0,0,2,South
Aspen Heights Apartments,https://aggiesearch.tamu.edu/housing/property/aspen-heights/t1e189b,4,4.5,2676,1951,0,0,2,South
Aspen Heights Apartments,https://aggiesearch.tamu.edu/housing/property/aspen-heights/t1e189b,5,5.5,3095,2324,0,0,2,South
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,2,2,1200,955,0,1,3.9,East
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,2,2,1215,955,0,1,3.9,East
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,1,1,1045,800,0,1,3.9,East
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,1,1,1045,800,0,1,3.9,East
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,1,1,970,692,0,1,3.9,East
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,1,1,1000,736,0,1,3.9,East
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,1,1,1065,806,0,1,3.9,East
Hudson Trails Apartments,https://aggiesearch.tamu.edu/housing/property/hudson-trails-apartments/2h7wkhb,3,3,1515,1431,0,1,3.9,East
2x 2.5 Condo (Shared Space),https://aggiesearch.tamu.edu/housing/property/2x-2-5-condo/ocpkbj0yx9,2,2.5,1300,1200,0,0,1.2,South
Holleman Oaks Apartments,https://aggiesearch.tamu.edu/housing/property/holleman-oaks/rvs3ts3,2,2,650,894,0,0,1,South
3bed 2 bath horse property close to A&M Rental (Sublet),https://aggiesearch.tamu.edu/housing/property/3bed-2-bath-horse-property-close-to-a-and-m/ocpv5gdsng,1,2,600,1448,0,0,5.7,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z35,1,1,604,480,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z36,1,1,674,600,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z37,2,2,824,936,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z38,1,1,699,600,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z39,1,1,629,480,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z40,2,2,799,936,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z41,1,1,579,480,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z42,1,1,589,480,0,1,0.4,South
The Gables Apartments,https://aggiesearch.tamu.edu/housing/property/the-gables-apartments/1br7z43,1,1,629,480,0,1,0.4,South
Park West Tower Apartments (Shared Space),https://aggiesearch.tamu.edu/housing/property/park-west-tower/ocplj29zbg,1,1,725,714,0,1,1.1,South
31 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,804,963,0,0,1.1,East
32 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,1.5,814,870,0,0,1.1,East
33 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,799,990,0,0,1.1,East
34 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,835,1040,0,0,1.1,East
35 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,839,980,0,0,1.1,East
36 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,865,1045,0,0,1.1,East
37 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,865,1090,0,0,1.1,East
38 Thirty Apartments,https://aggiesearch.tamu.edu/housing/property/31-thirty/5xmtphn,2,2,870,1065,0,0,1.1,East
